Leading Cancer Sites,Leading Cancer Sites Code,Race,Race Code,Sex,Sex Code,Age Groups,Age Groups Code,Year,Year Code,Count,Population,Crude Rate
Pancreas,21100,Black or African American,2054-5,Male,M,85+ years,85+,2017,2017,130,151468,85.8
Pancreas,21100,Black or African American,2054-5,Male,M,85+ years,85+,2018,2018,132,156899,84.1
Pancreas,21100,Black or African American,2054-5,Male,M,85+ years,85+,2019,2019,141,163243,86.4
Pancreas,21100,White,2106-3,Female,F,< 1 year,1,2010,2010,0,1451828,0
Pancreas,21100,White,2106-3,Female,F,< 1 year,1,2011,2011,0,1445705,0
Pancreas,21100,White,2106-3,Female,F,< 1 year,1,2012,2012,0,1425753,0
Pancreas,21100,White,2106-3,Female,F,< 1 year,1,2013,2013,0,1421279,0
Pancreas,21100,White,2106-3,Female,F,< 1 year,1,2014,2014,0,1425851,0
Pancreas,21100,White,2106-3,Female,F,< 1 year,1,2018,2018,0,1348482,0
Pancreas,21100,White,2106-3,Female,F,< 1 year,1,2019,2019,0,1326420,0
Pancreas,21100,White,2106-3,Female,F,1-4 years,4-Jan,2010,2010,0,5978504,0
Pancreas,21100,White,2106-3,Female,F,1-4 years,4-Jan,2012,2012,0,5873584,0
Pancreas,21100,White,2106-3,Female,F,1-4 years,4-Jan,2015,2015,0,5751672,0
Pancreas,21100,White,2106-3,Female,F,1-4 years,4-Jan,2017,2017,0,5748172,0
Pancreas,21100,White,2106-3,Female,F,1-4 years,4-Jan,2018,2018,0,5656824,0
Pancreas,21100,White,2106-3,Female,F,5-9 years,9-May,2012,2012,0,7572961,0
Pancreas,21100,White,2106-3,Female,F,5-9 years,9-May,2013,2013,0,7582556,0
Pancreas,21100,White,2106-3,Female,F,5-9 years,9-May,2019,2019,0,7218131,0
Pancreas,21100,White,2106-3,Female,F,15-19 years,15-19,2014,2014,22,7782932,0.3
Pancreas,21100,White,2106-3,Female,F,15-19 years,15-19,2015,2015,18,7787296,0.2
Pancreas,21100,White,2106-3,Female,F,15-19 years,15-19,2016,2016,17,7796005,0.2
Pancreas,21100,White,2106-3,Female,F,15-19 years,15-19,2018,2018,28,7699923,0.4
Pancreas,21100,White,2106-3,Female,F,15-19 years,15-19,2019,2019,30,7690343,0.4
Pancreas,21100,White,2106-3,Female,F,20-24 years,20-24,2011,2011,16,8191639,0.2
Pancreas,21100,White,2106-3,Female,F,20-24 years,20-24,2012,2012,27,8292779,0.3
Pancreas,21100,White,2106-3,Female,F,20-24 years,20-24,2013,2013,28,8326267,0.3
Pancreas,21100,White,2106-3,Female,F,20-24 years,20-24,2014,2014,21,8320804,0.3
Pancreas,21100,White,2106-3,Female,F,20-24 years,20-24,2015,2015,18,8228042,0.2
Pancreas,21100,White,2106-3,Female,F,20-24 years,20-24,2016,2016,20,8110412,0.2
Pancreas,21100,White,2106-3,Female,F,20-24 years,20-24,2017,2017,29,8015622,0.4
Pancreas,21100,White,2106-3,Female,F,20-24 years,20-24,2018,2018,39,7888978,0.5
Pancreas,21100,White,2106-3,Female,F,20-24 years,20-24,2019,2019,25,7841367,0.3
Pancreas,21100,White,2106-3,Female,F,25-29 years,25-29,2010,2010,35,7990764,0.4
Pancreas,21100,White,2106-3,Female,F,25-29 years,25-29,2011,2011,30,8013325,0.4
Pancreas,21100,White,2106-3,Female,F,25-29 years,25-29,2012,2012,25,8010038,0.3
Pancreas,21100,White,2106-3,Female,F,25-29 years,25-29,2013,2013,30,8032906,0.4
Pancreas,21100,White,2106-3,Female,F,25-29 years,25-29,2014,2014,30,8112491,0.4
Pancreas,21100,White,2106-3,Female,F,25-29 years,25-29,2015,2015,32,8218372,0.4
Pancreas,21100,White,2106-3,Female,F,25-29 years,25-29,2016,2016,41,8344866,0.5
Pancreas,21100,White,2106-3,Female,F,25-29 years,25-29,2017,2017,40,8447221,0.5
Pancreas,21100,White,2106-3,Female,F,25-29 years,25-29,2018,2018,42,8395474,0.5
Pancreas,21100,White,2106-3,Female,F,25-29 years,25-29,2019,2019,42,8376844,0.5
Pancreas,21100,White,2106-3,Female,F,30-34 years,30-34,2010,2010,35,7601815,0.5
Pancreas,21100,White,2106-3,Female,F,30-34 years,30-34,2011,2011,38,7760338,0.5
Pancreas,21100,White,2106-3,Female,F,30-34 years,30-34,2012,2012,46,7887359,0.6
Pancreas,21100,White,2106-3,Female,F,30-34 years,30-34,2013,2013,56,8001450,0.7
Pancreas,21100,White,2106-3,Female,F,30-34 years,30-34,2014,2014,65,8068440,0.8
Pancreas,21100,White,2106-3,Female,F,30-34 years,30-34,2015,2015,58,8093771,0.7
Pancreas,21100,White,2106-3,Female,F,30-34 years,30-34,2016,2016,44,8122023,0.5
Pancreas,21100,White,2106-3,Female,F,30-34 years,30-34,2017,2017,65,8123223,0.8
Pancreas,21100,White,2106-3,Female,F,30-34 years,30-34,2018,2018,67,8067754,0.8
Pancreas,21100,White,2106-3,Female,F,30-34 years,30-34,2019,2019,66,8134565,0.8
Pancreas,21100,White,2106-3,Female,F,35-39 years,35-39,2010,2010,81,7698629,1.1
Pancreas,21100,White,2106-3,Female,F,35-39 years,35-39,2011,2011,93,7476635,1.2
Pancreas,21100,White,2106-3,Female,F,35-39 years,35-39,2012,2012,69,7409699,0.9
Pancreas,21100,White,2106-3,Female,F,35-39 years,35-39,2013,2013,91,7434865,1.2
Pancreas,21100,White,2106-3,Female,F,35-39 years,35-39,2014,2014,92,7511513,1.2
Pancreas,21100,White,2106-3,Female,F,35-39 years,35-39,2015,2015,109,7645454,1.4
Pancreas,21100,White,2106-3,Female,F,35-39 years,35-39,2016,2016,130,7808456,1.7
Pancreas,21100,White,2106-3,Female,F,35-39 years,35-39,2017,2017,117,7938738,1.5
Pancreas,21100,White,2106-3,Female,F,35-39 years,35-39,2018,2018,120,7977545,1.5
Pancreas,21100,White,2106-3,Female,F,35-39 years,35-39,2019,2019,89,8035734,1.1
Pancreas,21100,White,2106-3,Female,F,40-44 years,40-44,2010,2010,184,8186414,2.2
Pancreas,21100,White,2106-3,Female,F,40-44 years,40-44,2011,2011,191,8214785,2.3
Pancreas,21100,White,2106-3,Female,F,40-44 years,40-44,2012,2012,197,8163308,2.4
Pancreas,21100,White,2106-3,Female,F,40-44 years,40-44,2013,2013,225,8056320,2.8
Pancreas,21100,White,2106-3,Female,F,40-44 years,40-44,2014,2014,203,7891312,2.6
Pancreas,21100,White,2106-3,Female,F,40-44 years,40-44,2015,2015,215,7695174,2.8
Pancreas,21100,White,2106-3,Female,F,40-44 years,40-44,2016,2016,198,7478430,2.6
Pancreas,21100,White,2106-3,Female,F,40-44 years,40-44,2017,2017,184,7415682,2.5
Pancreas,21100,White,2106-3,Female,F,40-44 years,40-44,2018,2018,205,7371308,2.8
Pancreas,21100,White,2106-3,Female,F,40-44 years,40-44,2019,2019,190,7439912,2.6
Pancreas,21100,White,2106-3,Female,F,45-49 years,45-49,2010,2010,425,9110234,4.7
Pancreas,21100,White,2106-3,Female,F,45-49 years,45-49,2011,2011,462,8861894,5.2
Pancreas,21100,White,2106-3,Female,F,45-49 years,45-49,2012,2012,423,8624925,4.9
Pancreas,21100,White,2106-3,Female,F,45-49 years,45-49,2013,2013,427,8384273,5.1
Pancreas,21100,White,2106-3,Female,F,45-49 years,45-49,2014,2014,448,8192411,5.5
Pancreas,21100,White,2106-3,Female,F,45-49 years,45-49,2015,2015,398,8131208,4.9
Pancreas,21100,White,2106-3,Female,F,45-49 years,45-49,2016,2016,456,8162520,5.6
Pancreas,21100,White,2106-3,Female,F,45-49 years,45-49,2017,2017,394,8112903,4.9
Pancreas,21100,White,2106-3,Female,F,45-49 years,45-49,2018,2018,412,7933272,5.2
Pancreas,21100,White,2106-3,Female,F,45-49 years,45-49,2019,2019,411,7766073,5.3
Pancreas,21100,White,2106-3,Female,F,50-54 years,50-54,2010,2010,825,9173580,9
Pancreas,21100,White,2106-3,Female,F,50-54 years,50-54,2011,2011,786,9244806,8.5
Pancreas,21100,White,2106-3,Female,F,50-54 years,50-54,2012,2012,861,9222608,9.3
Pancreas,21100,White,2106-3,Female,F,50-54 years,50-54,2013,2013,882,9177012,9.6
Pancreas,21100,White,2106-3,Female,F,50-54 years,50-54,2014,2014,933,9126356,10.2
Pancreas,21100,White,2106-3,Female,F,50-54 years,50-54,2015,2015,932,8985077,10.4
Pancreas,21100,White,2106-3,Female,F,50-54 years,50-54,2016,2016,902,8742520,10.3
Pancreas,21100,White,2106-3,Female,F,50-54 years,50-54,2017,2017,830,8509774,9.8
Pancreas,21100,White,2106-3,Female,F,50-54 years,50-54,2018,2018,830,8201252,10.1
Pancreas,21100,White,2106-3,Female,F,50-54 years,50-54,2019,2019,746,8009429,9.3
Pancreas,21100,White,2106-3,Female,F,55-59 years,55-59,2010,2010,1270,8342194,15.2
Pancreas,21100,White,2106-3,Female,F,55-59 years,55-59,2011,2011,1339,8507555,15.7
Pancreas,21100,White,2106-3,Female,F,55-59 years,55-59,2012,2012,1362,8688899,15.7
Pancreas,21100,White,2106-3,Female,F,55-59 years,55-59,2013,2013,1442,8824426,16.3
Pancreas,21100,White,2106-3,Female,F,55-59 years,55-59,2014,2014,1514,8907668,17
Pancreas,21100,White,2106-3,Female,F,55-59 years,55-59,2015,2015,1524,8983443,17
Pancreas,21100,White,2106-3,Female,F,55-59 years,55-59,2016,2016,1618,9050665,17.9
Pancreas,21100,White,2106-3,Female,F,55-59 years,55-59,2017,2017,1566,9026467,17.3
Pancreas,21100,White,2106-3,Female,F,55-59 years,55-59,2018,2018,1554,8905820,17.4
Pancreas,21100,White,2106-3,Female,F,55-59 years,55-59,2019,2019,1527,8853297,17.2
Pancreas,21100,White,2106-3,Female,F,60-64 years ,60-64,2010,2010,1805,7358775,24.5
Pancreas,21100,White,2106-3,Female,F,60-64 years ,60-64,2011,2011,1816,7693636,23.6
Pancreas,21100,White,2106-3,Female,F,60-64 years ,60-64,2012,2012,1981,7646265,25.9
Pancreas,21100,White,2106-3,Female,F,60-64 years ,60-64,2013,2013,2021,7753165,26.1
Pancreas,21100,White,2106-3,Female,F,60-64 years ,60-64,2014,2014,2053,7914970,25.9
Pancreas,21100,White,2106-3,Female,F,60-64 years ,60-64,2015,2015,2246,8104102,27.7
Pancreas,21100,White,2106-3,Female,F,60-64 years ,60-64,2016,2016,2191,8261064,26.5
Pancreas,21100,White,2106-3,Female,F,60-64 years ,60-64,2017,2017,2296,8431637,27.2
Pancreas,21100,White,2106-3,Female,F,60-64 years ,60-64,2018,2018,2268,8484965,26.7
Pancreas,21100,White,2106-3,Female,F,60-64 years ,60-64,2019,2019,2404,8558887,28.1
Pancreas,21100,White,2106-3,Female,F,65-69 years,65-69,2010,2010,2092,5603340,37.3
Pancreas,21100,White,2106-3,Female,F,65-69 years,65-69,2011,2011,2155,5740570,37.5
Pancreas,21100,White,2106-3,Female,F,65-69 years,65-69,2012,2012,2362,6224986,37.9
Pancreas,21100,White,2106-3,Female,F,65-69 years,65-69,2013,2013,2460,6461616,38.1
Pancreas,21100,White,2106-3,Female,F,65-69 years,65-69,2014,2014,2710,6743176,40.2
Pancreas,21100,White,2106-3,Female,F,65-69 years,65-69,2015,2015,2697,7035669,38.3
Pancreas,21100,White,2106-3,Female,F,65-69 years,65-69,2016,2016,2929,7356926,39.8
Pancreas,21100,White,2106-3,Female,F,65-69 years,65-69,2017,2017,2941,7313013,40.2
Pancreas,21100,White,2106-3,Female,F,65-69 years,65-69,2018,2018,2994,7349578,40.7
Pancreas,21100,White,2106-3,Female,F,65-69 years,65-69,2019,2019,2979,7499789,39.7
Pancreas,21100,White,2106-3,Female,F,70-74 years,70-74,2010,2010,2277,4297346,53
Pancreas,21100,White,2106-3,Female,F,70-74 years,70-74,2011,2011,2325,4410481,52.7
Pancreas,21100,White,2106-3,Female,F,70-74 years,70-74,2012,2012,2505,4584752,54.6
Pancreas,21100,White,2106-3,Female,F,70-74 years,70-74,2013,2013,2575,4850846,53.1
Pancreas,21100,White,2106-3,Female,F,70-74 years,70-74,2014,2014,2586,5050070,51.2
Pancreas,21100,White,2106-3,Female,F,70-74 years,70-74,2015,2015,2806,5215444,53.8
Pancreas,21100,White,2106-3,Female,F,70-74 years,70-74,2016,2016,2946,5345646,55.1
Pancreas,21100,White,2106-3,Female,F,70-74 years,70-74,2017,2017,3154,5802053,54.4
Pancreas,21100,White,2106-3,Female,F,70-74 years,70-74,2018,2018,3311,5970587,55.5
Pancreas,21100,White,2106-3,Female,F,70-74 years,70-74,2019,2019,3439,6232086,55.2
Pancreas,21100,White,2106-3,Female,F,75-79 years,75-79,2010,2010,2466,3558148,69.3
Pancreas,21100,White,2106-3,Female,F,75-79 years,75-79,2011,2011,2394,3560153,67.2
Pancreas,21100,White,2106-3,Female,F,75-79 years,75-79,2012,2012,2422,3585245,67.6
Pancreas,21100,White,2106-3,Female,F,75-79 years,75-79,2013,2013,2427,3655328,66.4
Pancreas,21100,White,2106-3,Female,F,75-79 years,75-79,2014,2014,2587,3749315,69
Pancreas,21100,White,2106-3,Female,F,75-79 years,75-79,2015,2015,2701,3820147,70.7
Pancreas,21100,White,2106-3,Female,F,75-79 years,75-79,2016,2016,2789,3927516,71
Pancreas,21100,White,2106-3,Female,F,75-79 years,75-79,2017,2017,3010,4085526,73.7
Pancreas,21100,White,2106-3,Female,F,75-79 years,75-79,2018,2018,3105,4291993,72.3
Pancreas,21100,White,2106-3,Female,F,75-79 years,75-79,2019,2019,3267,4467922,73.1
Pancreas,21100,White,2106-3,Female,F,80-84 years,80-84,2010,2010,2445,3036365,80.5
Pancreas,21100,White,2106-3,Female,F,80-84 years,80-84,2011,2011,2550,3017450,84.5
Pancreas,21100,White,2106-3,Female,F,80-84 years,80-84,2012,2012,2473,2987888,82.8
Pancreas,21100,White,2106-3,Female,F,80-84 years,80-84,2013,2013,2336,2946945,79.3
Pancreas,21100,White,2106-3,Female,F,80-84 years,80-84,2014,2014,2349,2915067,80.6
Pancreas,21100,White,2106-3,Female,F,80-84 years,80-84,2015,2015,2475,2907480,85.1
Pancreas,21100,White,2106-3,Female,F,80-84 years,80-84,2016,2016,2476,2917367,84.9
Pancreas,21100,White,2106-3,Female,F,80-84 years,80-84,2017,2017,2443,2940164,83.1
Pancreas,21100,White,2106-3,Female,F,80-84 years,80-84,2018,2018,2518,2980463,84.5
Pancreas,21100,White,2106-3,Female,F,80-84 years,80-84,2019,2019,2584,3058686,84.5
Pancreas,21100,White,2106-3,Female,F,85+ years,85+,2010,2010,3071,3338011,92
Pancreas,21100,White,2106-3,Female,F,85+ years,85+,2011,2011,3158,3399533,92.9
Pancreas,21100,White,2106-3,Female,F,85+ years,85+,2012,2012,3174,3466976,91.5
Pancreas,21100,White,2106-3,Female,F,85+ years,85+,2013,2013,3246,3509545,92.5
Pancreas,21100,White,2106-3,Female,F,85+ years,85+,2014,2014,3286,3556995,92.4
Pancreas,21100,White,2106-3,Female,F,85+ years,85+,2015,2015,3253,3592420,90.6
Pancreas,21100,White,2106-3,Female,F,85+ years,85+,2016,2016,3358,3625506,92.6
Pancreas,21100,White,2106-3,Female,F,85+ years,85+,2017,2017,3279,3636887,90.2
Pancreas,21100,White,2106-3,Female,F,85+ years,85+,2018,2018,3133,3615629,86.7
Pancreas,21100,White,2106-3,Female,F,85+ years,85+,2019,2019,3233,3612225,89.5
Pancreas,21100,White,2106-3,Male,M,< 1 year,1,2012,2012,0,1493504,0
Pancreas,21100,White,2106-3,Male,M,< 1 year,1,2013,2013,0,1488098,0
Pancreas,21100,White,2106-3,Male,M,< 1 year,1,2014,2014,0,1498942,0
Pancreas,21100,White,2106-3,Male,M,< 1 year,1,2015,2015,0,1503492,0
Pancreas,21100,White,2106-3,Male,M,< 1 year,1,2016,2016,0,1496747,0
Pancreas,21100,White,2106-3,Male,M,< 1 year,1,2019,2019,0,1385565,0
Pancreas,21100,White,2106-3,Male,M,1-4 years,4-Jan,2012,2012,0,6148503,0
Pancreas,21100,White,2106-3,Male,M,1-4 years,4-Jan,2013,2013,0,6075119,0
Pancreas,21100,White,2106-3,Male,M,1-4 years,4-Jan,2016,2016,0,6022622,0
Pancreas,21100,White,2106-3,Male,M,1-4 years,4-Jan,2017,2017,0,6027794,0
Pancreas,21100,White,2106-3,Male,M,5-9 years,9-May,2011,2011,0,7911027,0
Pancreas,21100,White,2106-3,Male,M,5-9 years,9-May,2013,2013,0,7945449,0
Pancreas,21100,White,2106-3,Male,M,5-9 years,9-May,2014,2014,0,7894188,0
Pancreas,21100,White,2106-3,Male,M,5-9 years,9-May,2015,2015,0,7850698,0
Pancreas,21100,White,2106-3,Male,M,5-9 years,9-May,2019,2019,0,7562899,0
Pancreas,21100,White,2106-3,Male,M,20-24 years,20-24,2017,2017,18,8485158,0.2
Pancreas,21100,White,2106-3,Male,M,25-29 years,25-29,2011,2011,23,8360635,0.3
Pancreas,21100,White,2106-3,Male,M,25-29 years,25-29,2012,2012,21,8383078,0.3
Pancreas,21100,White,2106-3,Male,M,25-29 years,25-29,2013,2013,18,8423365,0.2
Pancreas,21100,White,2106-3,Male,M,25-29 years,25-29,2014,2014,23,8524713,0.3
Pancreas,21100,White,2106-3,Male,M,25-29 years,25-29,2015,2015,16,8641759,0.2
Pancreas,21100,White,2106-3,Male,M,25-29 years,25-29,2016,2016,27,8771895,0.3
Pancreas,21100,White,2106-3,Male,M,25-29 years,25-29,2017,2017,25,8885181,0.3
Pancreas,21100,White,2106-3,Male,M,25-29 years,25-29,2018,2018,25,8843165,0.3
Pancreas,21100,White,2106-3,Male,M,25-29 years,25-29,2019,2019,29,8828237,0.3
Pancreas,21100,White,2106-3,Male,M,30-34 years,30-34,2010,2010,47,7858184,0.6
Pancreas,21100,White,2106-3,Male,M,30-34 years,30-34,2011,2011,32,8019082,0.4
Pancreas,21100,White,2106-3,Male,M,30-34 years,30-34,2012,2012,43,8158987,0.5
Pancreas,21100,White,2106-3,Male,M,30-34 years,30-34,2013,2013,43,8280872,0.5
Pancreas,21100,White,2106-3,Male,M,30-34 years,30-34,2014,2014,56,8354808,0.7
Pancreas,21100,White,2106-3,Male,M,30-34 years,30-34,2015,2015,74,8388877,0.9
Pancreas,21100,White,2106-3,Male,M,30-34 years,30-34,2016,2016,45,8444601,0.5
Pancreas,21100,White,2106-3,Male,M,30-34 years,30-34,2017,2017,59,8469624,0.7
Pancreas,21100,White,2106-3,Male,M,30-34 years,30-34,2018,2018,53,8421800,0.6
Pancreas,21100,White,2106-3,Male,M,30-34 years,30-34,2019,2019,56,8505373,0.7
Pancreas,21100,White,2106-3,Male,M,35-39 years,35-39,2010,2010,95,7845644,1.2
Pancreas,21100,White,2106-3,Male,M,35-39 years,35-39,2011,2011,107,7623319,1.4
Pancreas,21100,White,2106-3,Male,M,35-39 years,35-39,2012,2012,112,7565356,1.5
Pancreas,21100,White,2106-3,Male,M,35-39 years,35-39,2013,2013,98,7609556,1.3
Pancreas,21100,White,2106-3,Male,M,35-39 years,35-39,2014,2014,117,7702317,1.5
Pancreas,21100,White,2106-3,Male,M,35-39 years,35-39,2015,2015,127,7858599,1.6
Pancreas,21100,White,2106-3,Male,M,35-39 years,35-39,2016,2016,140,8032484,1.7
Pancreas,21100,White,2106-3,Male,M,35-39 years,35-39,2017,2017,124,8172812,1.5
Pancreas,21100,White,2106-3,Male,M,35-39 years,35-39,2018,2018,141,8211663,1.7
Pancreas,21100,White,2106-3,Male,M,35-39 years,35-39,2019,2019,136,8274435,1.6
Pancreas,21100,White,2106-3,Male,M,40-44 years,40-44,2010,2010,254,8308104,3.1
Pancreas,21100,White,2106-3,Male,M,40-44 years,40-44,2011,2011,270,8333175,3.2
Pancreas,21100,White,2106-3,Male,M,40-44 years,40-44,2012,2012,282,8284054,3.4
Pancreas,21100,White,2106-3,Male,M,40-44 years,40-44,2013,2013,242,8163793,3
Pancreas,21100,White,2106-3,Male,M,40-44 years,40-44,2014,2014,260,7995075,3.3
Pancreas,21100,White,2106-3,Male,M,40-44 years,40-44,2015,2015,265,7801334,3.4
Pancreas,21100,White,2106-3,Male,M,40-44 years,40-44,2016,2016,259,7590521,3.4
Pancreas,21100,White,2106-3,Male,M,40-44 years,40-44,2017,2017,262,7533822,3.5
Pancreas,21100,White,2106-3,Male,M,40-44 years,40-44,2018,2018,256,7502371,3.4
Pancreas,21100,White,2106-3,Male,M,40-44 years,40-44,2019,2019,229,7583665,3
Pancreas,21100,White,2106-3,Male,M,45-49 years,45-49,2010,2010,589,9068273,6.5
Pancreas,21100,White,2106-3,Male,M,45-49 years,45-49,2011,2011,595,8840535,6.7
Pancreas,21100,White,2106-3,Male,M,45-49 years,45-49,2012,2012,591,8621262,6.9
Pancreas,21100,White,2106-3,Male,M,45-49 years,45-49,2013,2013,607,8405934,7.2
Pancreas,21100,White,2106-3,Male,M,45-49 years,45-49,2014,2014,567,8234755,6.9
Pancreas,21100,White,2106-3,Male,M,45-49 years,45-49,2015,2015,581,8191461,7.1
Pancreas,21100,White,2106-3,Male,M,45-49 years,45-49,2016,2016,543,8224079,6.6
Pancreas,21100,White,2106-3,Male,M,45-49 years,45-49,2017,2017,603,8178394,7.4
Pancreas,21100,White,2106-3,Male,M,45-49 years,45-49,2018,2018,535,7980942,6.7
Pancreas,21100,White,2106-3,Male,M,45-49 years,45-49,2019,2019,610,7810824,7.8
Pancreas,21100,White,2106-3,Male,M,50-54 years,50-54,2010,2010,1209,9003195,13.4
Pancreas,21100,White,2106-3,Male,M,50-54 years,50-54,2011,2011,1242,9077053,13.7
Pancreas,21100,White,2106-3,Male,M,50-54 years,50-54,2012,2012,1158,9061295,12.8
Pancreas,21100,White,2106-3,Male,M,50-54 years,50-54,2013,2013,1271,9020479,14.1
Pancreas,21100,White,2106-3,Male,M,50-54 years,50-54,2014,2014,1273,8977520,14.2
Pancreas,21100,White,2106-3,Male,M,50-54 years,50-54,2015,2015,1241,8846585,14
Pancreas,21100,White,2106-3,Male,M,50-54 years,50-54,2016,2016,1229,8629473,14.2
Pancreas,21100,White,2106-3,Male,M,50-54 years,50-54,2017,2017,1186,8417732,14.1
Pancreas,21100,White,2106-3,Male,M,50-54 years,50-54,2018,2018,1100,8131765,13.5
Pancreas,21100,White,2106-3,Male,M,50-54 years,50-54,2019,2019,1138,7962654,14.3
Pancreas,21100,White,2106-3,Male,M,55-59 years,55-59,2010,2010,1852,8006235,23.1
Pancreas,21100,White,2106-3,Male,M,55-59 years,55-59,2011,2011,1956,8167362,23.9
Pancreas,21100,White,2106-3,Male,M,55-59 years,55-59,2012,2012,2101,8343666,25.2
Pancreas,21100,White,2106-3,Male,M,55-59 years,55-59,2013,2013,2007,8485578,23.7
Pancreas,21100,White,2106-3,Male,M,55-59 years,55-59,2014,2014,2171,8580060,25.3
Pancreas,21100,White,2106-3,Male,M,55-59 years,55-59,2015,2015,2114,8671276,24.4
Pancreas,21100,White,2106-3,Male,M,55-59 years,55-59,2016,2016,2065,8743066,23.6
Pancreas,21100,White,2106-3,Male,M,55-59 years,55-59,2017,2017,2198,8727582,25.2
Pancreas,21100,White,2106-3,Male,M,55-59 years,55-59,2018,2018,2259,8610539,26.2
Pancreas,21100,White,2106-3,Male,M,55-59 years,55-59,2019,2019,2082,8566823,24.3
Pancreas,21100,White,2106-3,Male,M,60-64 years ,60-64,2010,2010,2448,6942806,35.3
Pancreas,21100,White,2106-3,Male,M,60-64 years ,60-64,2011,2011,2655,7248293,36.6
Pancreas,21100,White,2106-3,Male,M,60-64 years ,60-64,2012,2012,2674,7194250,37.2
Pancreas,21100,White,2106-3,Male,M,60-64 years ,60-64,2013,2013,2720,7279375,37.4
Pancreas,21100,White,2106-3,Male,M,60-64 years ,60-64,2014,2014,2838,7419086,38.3
Pancreas,21100,White,2106-3,Male,M,60-64 years ,60-64,2015,2015,2929,7593372,38.6
Pancreas,21100,White,2106-3,Male,M,60-64 years ,60-64,2016,2016,3016,7742784,39
Pancreas,21100,White,2106-3,Male,M,60-64 years ,60-64,2017,2017,3063,7906082,38.7
Pancreas,21100,White,2106-3,Male,M,60-64 years ,60-64,2018,2018,3177,7964940,39.9
Pancreas,21100,White,2106-3,Male,M,60-64 years ,60-64,2019,2019,3123,8050005,38.8
Pancreas,21100,White,2106-3,Male,M,65-69 years,65-69,2010,2010,2688,5084787,52.9
Pancreas,21100,White,2106-3,Male,M,65-69 years,65-69,2011,2011,2826,5227853,54.1
Pancreas,21100,White,2106-3,Male,M,65-69 years,65-69,2012,2012,3149,5695144,55.3
Pancreas,21100,White,2106-3,Male,M,65-69 years,65-69,2013,2013,3182,5925091,53.7
Pancreas,21100,White,2106-3,Male,M,65-69 years,65-69,2014,2014,3408,6188116,55.1
Pancreas,21100,White,2106-3,Male,M,65-69 years,65-69,2015,2015,3748,6453063,58.1
Pancreas,21100,White,2106-3,Male,M,65-69 years,65-69,2016,2016,3839,6732520,57
Pancreas,21100,White,2106-3,Male,M,65-69 years,65-69,2017,2017,3911,6677686,58.6
Pancreas,21100,White,2106-3,Male,M,65-69 years,65-69,2018,2018,3910,6688791,58.5
Pancreas,21100,White,2106-3,Male,M,65-69 years,65-69,2019,2019,3967,6811722,58.2
Pancreas,21100,White,2106-3,Male,M,70-74 years,70-74,2010,2010,2542,3697704,68.7
Pancreas,21100,White,2106-3,Male,M,70-74 years,70-74,2011,2011,2575,3805259,67.7
Pancreas,21100,White,2106-3,Male,M,70-74 years,70-74,2012,2012,2834,3971412,71.4
Pancreas,21100,White,2106-3,Male,M,70-74 years,70-74,2013,2013,2985,4219483,70.7
Pancreas,21100,White,2106-3,Male,M,70-74 years,70-74,2014,2014,3209,4399573,72.9
Pancreas,21100,White,2106-3,Male,M,70-74 years,70-74,2015,2015,3376,4557921,74.1
Pancreas,21100,White,2106-3,Male,M,70-74 years,70-74,2016,2016,3530,4687743,75.3
Pancreas,21100,White,2106-3,Male,M,70-74 years,70-74,2017,2017,3924,5114130,76.7
Pancreas,21100,White,2106-3,Male,M,70-74 years,70-74,2018,2018,4088,5271929,77.5
Pancreas,21100,White,2106-3,Male,M,70-74 years,70-74,2019,2019,4125,5508089,74.9
Pancreas,21100,White,2106-3,Male,M,75-79 years,75-79,2010,2010,2311,2804964,82.4
Pancreas,21100,White,2106-3,Male,M,75-79 years,75-79,2011,2011,2506,2831198,88.5
Pancreas,21100,White,2106-3,Male,M,75-79 years,75-79,2012,2012,2495,2872818,86.8
Pancreas,21100,White,2106-3,Male,M,75-79 years,75-79,2013,2013,2561,2949734,86.8
Pancreas,21100,White,2106-3,Male,M,75-79 years,75-79,2014,2014,2654,3045624,87.1
Pancreas,21100,White,2106-3,Male,M,75-79 years,75-79,2015,2015,2894,3118365,92.8
Pancreas,21100,White,2106-3,Male,M,75-79 years,75-79,2016,2016,2926,3215698,91
Pancreas,21100,White,2106-3,Male,M,75-79 years,75-79,2017,2017,3183,3359165,94.8
Pancreas,21100,White,2106-3,Male,M,75-79 years,75-79,2018,2018,3321,3540475,93.8
Pancreas,21100,White,2106-3,Male,M,75-79 years,75-79,2019,2019,3443,3693951,93.2
Pancreas,21100,White,2106-3,Male,M,80-84 years,80-84,2010,2010,1990,2070587,96.1
Pancreas,21100,White,2106-3,Male,M,80-84 years,80-84,2011,2011,2045,2089982,97.8
Pancreas,21100,White,2106-3,Male,M,80-84 years,80-84,2012,2012,2087,2099193,99.4
Pancreas,21100,White,2106-3,Male,M,80-84 years,80-84,2013,2013,2141,2097550,102.1
Pancreas,21100,White,2106-3,Male,M,80-84 years,80-84,2014,2014,2155,2097267,102.8
Pancreas,21100,White,2106-3,Male,M,80-84 years,80-84,2015,2015,2232,2114012,105.6
Pancreas,21100,White,2106-3,Male,M,80-84 years,80-84,2016,2016,2198,2142647,102.6
Pancreas,21100,White,2106-3,Male,M,80-84 years,80-84,2017,2017,2342,2177915,107.5
